,genres,title,genres_encoded
17054,"['action', 'adventure', 'free to play', 'rpg']",Red,95
17055,"['action', 'adventure', 'indie', 'strategy']",Toricky - ost by hiroki kikuta &amp; dale north,137
17056,"['action', 'adventure', 'indie', 'strategy']",Toricky - strategy book,137
17057,"['indie', 'rpg', 'strategy']",Fantasy grounds - hybrids (token pack),761
17058,"['casual', 'indie', 'strategy']",The jackbox party pack 2 - soundtrack,632
17059,"['indie', 'rpg', 'strategy']",Fantasy grounds - more monsters (token pack),761
17060,"['indie', 'rpg', 'strategy']",Fantasy grounds - mini-dungeon #013: the case of the scrupulous pawnbroker (pfrpg),761
17061,"['indie', 'rpg', 'strategy']",Fantasy grounds - feasting at lanterngeist (pfrpg),761
17062,"['indie', 'rpg', 'strategy']",Fantasy grounds - the lost library of thoth (pfrpg),761
17063,"['action', 'indie', 'rpg', 'strategy', 'early access']",Pit people®,330
17064,"['indie', 'rpg', 'strategy']",Fantasy grounds - black magic (5e),761
17065,"['casual', 'indie', 'strategy']",The jackbox party pack 3 - soundtrack,632
17066,"['action', 'adventure', 'casual', 'indie', 'early access']",Bearslayer,17
17067,"['indie', 'simulation', 'strategy']",Ashes of the singularity: escalation - dawn of the singularity ebook,770
17068,"['indie', 'simulation', 'strategy']",Ashes of the singularity: escalation - soundtrack dlc,770
17069,"['action', 'indie', 'sports']",Zero-g,342
17070,"['adventure', 'casual', 'indie']",Winexy,440
17071,"['action', 'indie']",Reckpunk,345
17072,['indie'],Bunny &amp; piggy - new year edition,777
17073,"['adventure', 'indie', 'rpg', 'strategy']",Dungeon rushers - soundtrack and wallpapers,495
17074,"['adventure', 'casual', 'indie']",The grey man official soundtrack,440
17075,"['free to play', 'indie', 'simulation']",High profits,690
17076,['action'],Atomic 79,393
17077,"['action', 'adventure', 'indie', 'racing']",Standby – wallpapers,119
17078,['strategy'],Mysterium - hidden signs,838
17079,"['action', 'adventure', 'indie']",The legends of owlia,138
17080,"['action', 'adventure', 'indie']",Laraan soundtrack,138
17081,['simulation'],Train simulator: db br 18 steam loco add-on,820
17082,['strategy'],Mysterium: a psychic clue game,838
17083,"['casual', 'indie', 'simulation', 'early access']",Infinite scuba®,620
17084,['simulation'],Fsx steam edition: beechcraft t-34c turbo mentor add-on,820
17085,"['action', 'indie']",Pleasure in dream,345
17086,"['casual', 'indie']",Zup! 3,633
17087,"['action', 'casual', 'indie', 'simulation']","What the heck, dude?",226
17088,"['adventure', 'casual', 'free to play', 'indie', 'simulation', 'sports', 'strategy']",Pixel puzzles ultimate - puzzle pack: embers,399
17089,"['adventure', 'casual', 'indie']",The novelist: original score,440
17090,"['action', 'adventure', 'casual', 'free to play', 'indie', 'simulation', 'sports', 'strategy']",Pixel puzzles ultimate - puzzle pack: samurai,8
17091,"['adventure', 'indie']",Event[0] - soundtrack,504
17092,"['action', 'adventure', 'rpg']",Project rpg,156
17093,"['adventure', 'casual', 'free to play', 'indie', 'simulation', 'sports', 'strategy']",Pixel puzzles ultimate - puzzle pack: elephants,399
17094,['simulation'],Trainz route: chiyoda branch line,820
17095,"['adventure', 'casual', 'indie', 'strategy']",Ahnayro - original soundtrack,439
17096,"['action', 'casual', 'indie']",Brother wings,232
17097,"['adventure', 'casual', 'indie', 'rpg', 'strategy', 'early access']",Low magic age,427
17098,"['action', 'adventure']",Fluffy,164
17099,"['adventure', 'casual', 'free to play', 'indie', 'simulation', 'sports', 'strategy']",Pixel puzzles ultimate - puzzle pack: pp1 japan,399
17100,['simulation'],Fsx steam edition: toposim west africa add-on,820
17101,['simulation'],Fsx steam edition: toposim southern africa add-on,820
17102,"['action', 'indie', 'strategy']",Final core,344
17103,"['action', 'rpg']",Tales of berseria™,376
17104,"['adventure', 'casual']",Paranormal pursuit: the gifted one collector's edition,453
17105,"['indie', 'simulation']",Euro truck simulator 2 - michelin fan pack,771
17106,"['adventure', 'indie', 'rpg', 'strategy']","Minions, monsters, and madness",495
17107,"['casual', 'simulation']",Rocksmith® 2014 edition – remastered – jefferson airplane - “somebody to love”,647
17108,"['casual', 'simulation']",Rocksmith® 2014 edition – remastered – 60s mix song pack ii,647
17109,"['casual', 'simulation']",Rocksmith® 2014 edition – remastered – the mamas &amp; the papas - “california dreamin’”,647
17110,"['action', 'indie', 'strategy']",Clash - legacy pack,344
17111,"['casual', 'simulation']",Rocksmith® 2014 edition – remastered – booker t. &amp; the m.g.’s - “green onions”,647
17112,"['adventure', 'casual', 'indie', 'rpg', 'strategy']",Hearts of chaos,428
17113,['action'],Twisted,393
17114,"['action', 'indie']",Pivot pilot,345
17115,"['action', 'casual', 'indie']",Through the mirror,232
17116,"['action', 'adventure', 'indie', 'early access']",Collision course,101
17117,"['action', 'indie', 'racing', 'simulation', 'sports', 'early access']",Roadclub: league racing,317
17118,"['action', 'casual', 'indie', 'simulation']",Word killer: revolution,226
17119,"['indie', 'rpg', 'strategy']",Fantasy grounds - mini-dungeon #012: nekh-ta-nebi's tomb (pfrpg),761
17120,['indie'],Ladykiller in a bind,777
17121,"['adventure', 'indie', 'rpg']",Lemuria: lost in space,496
17122,['indie'],Ladykiller in a bind — original soundtrack,777
17123,"['action', 'indie', 'strategy']",Tankcraft,344
17124,"['action', 'indie', 'strategy']",Stone age wars,344
17125,['adventure'],Nancy drew®: the secret of shadow ranch,524
17126,"['indie', 'rpg', 'strategy']",Fantasy grounds - sanctuary of belches (5e),761
17127,"['action', 'adventure', 'indie', 'racing']",Standby – soundtrack,119
17128,"['action', 'indie', 'racing', 'simulation']",Vector 36 - garage upgrade 1 ( x2 slot ),320
17129,['adventure'],Paul pixel - the awakening,524
17130,"['action', 'indie']",Spirit of maya,345
17131,['indie'],Don't chat with strangers,777
17132,"['casual', 'indie', 'early access']",Match more,598
17133,"['adventure', 'casual']",Mayan prophecies: ship of spirits collector's edition,453
17134,"['action', 'adventure', 'indie', 'rpg']",Fight or die,128
17135,"['adventure', 'casual', 'indie', 'strategy']",Vex - world 2 unlock,439
17136,"['adventure', 'casual', 'indie', 'strategy']",Vex - world 3 unlock,439
17137,"['action', 'indie', 'rpg', 'early access']",Heroes of dark dungeon,325
17138,"['indie', 'simulation']",Hack_me,771
17139,"['casual', 'indie']",Pictopix,633
17140,"['action', 'casual', 'free to play', 'indie']",Kitten squad,181
17141,"['indie', 'simulation']",Mhrd,771
17142,"['action', 'adventure', 'indie', 'rpg']",Final bravely,128
17143,"['casual', 'indie']",Spirit,633
17144,"['action', 'indie']",Unalive,345
17145,"['action', 'casual', 'indie']",Hopiko,232
17146,"['action', 'casual', 'indie', 'sports']",Football blitz,229
17147,['indie'],Space hotel,777
17148,"['racing', 'simulation', 'sports']",Mx vs. atv supercross encore - 2017 official supercross pack,795
17149,"['racing', 'simulation', 'sports']",Ride 2 rising sun bikes pack,795
17150,['action'],Tom clancy's rainbow six® siege - tachanka bushido set,393
17151,"['adventure', 'casual', 'indie', 'rpg', 'simulation']",Seduce me 2: the demon war soundtrack,426
17152,['casual'],Uno,652
17153,['casual'],Button tales - original soundtrack,652
17154,['casual'],Uno - rayman theme cards,652
17155,['casual'],Uno - just dance theme cards,652
17156,"['casual', 'simulation']",Rocksmith® 2014 edition – remastered – u2 - “with or without you”,647
17157,"['casual', 'simulation']",Rocksmith® 2014 edition – remastered – u2 - “sunday bloody sunday”,647
17158,"['casual', 'simulation']",Rocksmith® 2014 edition – remastered – u2 - “where the streets have no name”,647
17159,"['casual', 'simulation']",Rocksmith® 2014 edition – remastered – u2 - “beautiful day”,647
17160,"['casual', 'simulation']",Rocksmith® 2014 edition – remastered – u2 song pack,647
17161,"['casual', 'simulation']",Rocksmith® 2014 edition – remastered – u2 - “vertigo”,647
17162,"['indie', 'rpg', 'strategy']",Fantasy grounds - rippers resurrected: frightful expeditions (savage worlds),761
17163,"['indie', 'rpg', 'strategy']",Fantasy grounds - mini-dungeon #011: buta no shiro (pfrpg),761
17164,"['indie', 'rpg', 'strategy']",Fantasy grounds - islands of plunder: scourge of the steaming isle (pfrpg),761
17165,"['indie', 'rpg', 'strategy']",Fantasy grounds - legendary planet: the scavenged codex (5e),761
17166,"['indie', 'rpg', 'strategy']",Fantasy grounds - scorpions of perdition (pfrpg),761
17167,"['indie', 'rpg', 'strategy']",Fantasy grounds - islands of plunder: raid on the emperor's hand (pfrpg),761
17168,"['indie', 'rpg', 'strategy']",Fantasy grounds - b03: it all falls down (5e),761
17169,"['indie', 'rpg', 'strategy']",Fantasy grounds - dead light (coc7e),761
17170,"['indie', 'rpg', 'strategy']",Fantasy grounds - modern 1 (token pack),761
17171,"['adventure', 'indie', 'rpg', 'strategy']",Hawks tactical,495
17172,"['adventure', 'indie']",The spirit underneath,504
17173,"['action', 'adventure', 'casual', 'indie']",Blaite,58
17174,"['action', 'casual', 'indie', 'simulation']",Word killer: zorgilonian chronicles,226
17175,"['action', 'adventure', 'indie']",Nuclear contingency,138
17176,"['adventure', 'indie', 'early access']",The strayed,480
17177,"['action', 'adventure', 'free to play', 'indie']",Blink the bulb,88
17178,"['adventure', 'indie', 'rpg']",Your star,496
17179,"['action', 'adventure', 'indie', 'early access']",Wormhole city,101
17180,"['action', 'adventure', 'casual', 'indie', 'rpg']",Gnomes vs. fairies: greckel's quest - ost,46
17181,"['adventure', 'casual', 'indie']",Azkend 2: the world beneath,440
17182,"['action', 'strategy', 'early access']",Maxcontrol,386
17183,"['indie', 'simulation', 'strategy', 'early access']",The universim,769
17184,"['adventure', 'indie', 'rpg']",Mad nords: probably an epic quest soundtrack,496
17185,"['action', 'indie']",Disastr_blastr - soundtrack_to_disastr,345
17186,"['action', 'indie', 'massively multiplayer']",Polywar,314
17187,"['casual', 'rpg', 'simulation', 'strategy']",Sierra ops,637
17188,"['indie', 'rpg', 'strategy']",Fantasy grounds - space characters (token pack),761
17189,"['casual', 'indie']",Let's draw,633
17190,"['indie', 'strategy']",Shuttle siege,776
17191,"['action', 'adventure', 'casual', 'indie', 'strategy']",Control craft 3,57
17192,"['action', 'adventure', 'casual', 'indie', 'rpg']",Mistwood heroes,46
17193,"['adventure', 'casual', 'free to play', 'indie', 'simulation', 'sports', 'strategy']",Pixel puzzles ultimate - puzzle pack: holidays,399
17194,"['casual', 'indie', 'simulation', 'sports']",Score a goal (physical football),623
17195,"['casual', 'rpg', 'simulation']",Blind love,638
17196,"['action', 'free to play']",Pangemic,301
17197,"['indie', 'simulation']",Paranormal teens,771
17198,"['action', 'simulation']",Skeet: vr target shooting - thank you bronze,382
17199,"['free to play', 'strategy', 'early access']",Hocwar,718
17200,['adventure'],Gerty - robots in love,524
17201,"['casual', 'simulation']",Stern pinball arcade: harley davidson,647
17202,"['casual', 'simulation']",Stern pinball arcade: high roller casino,647
17203,"['casual', 'simulation']",Stern pinball arcade: starship troopers,647
17204,"['casual', 'simulation']",Stern pinball arcade: mustang,647
17205,"['casual', 'simulation']",Stern pinball arcade: phantom of the opera,647
17206,"['casual', 'simulation']",Stern pinball arcade: last action hero,647
17207,"['casual', 'simulation']",Stern pinball arcade: ripley's believe it or not!,647
17208,"['casual', 'simulation']",Stern pinball arcade: star trek,647
17209,"['adventure', 'casual', 'indie']",Hardcube: new year holidays,440
17210,"['action', 'adventure', 'indie']",Fighters unleashed,138
17211,['casual'],Holiday bonus gold,652
17212,"['action', 'simulation']",Strike squadron: caracará,382
17213,"['design &amp; illustration', 'web publishing']",Rpg maker mv - samurai classics: temple of darkness,661
17214,"['action', 'casual', 'indie']",Pinball parlor,232
17215,"['design &amp; illustration', 'web publishing']",Rpg maker mv - samurai classics music resource pack,661
17216,"['free to play', 'rpg', 'early access']",Kyoto tanoji quest,709
17217,"['adventure', 'indie', 'massively multiplayer']",Heaven island vr mmo - artworks,484
17218,"['action', 'indie']",99vidas,345
17219,"['adventure', 'indie', 'rpg']",Heroine anthem zero - original soundtrack,496
17220,['adventure'],Revival reset,524
17221,"['adventure', 'indie', 'rpg']",Heroine anthem zero,496
17222,['racing'],Off-road super racing,799
17223,"['action', 'free to play', 'massively multiplayer', 'rpg']",Szone - cat mask,287
17224,"['action', 'free to play', 'massively multiplayer', 'rpg']",Szone - rabbit mask,287
17225,"['action', 'free to play', 'massively multiplayer', 'rpg']",Szone - bear mask,287
17226,"['action', 'free to play', 'massively multiplayer', 'rpg']",Szone - evil rabbit,287
17227,"['action', 'free to play', 'massively multiplayer', 'rpg']",Szone - cheburashka mask,287
17228,"['action', 'free to play', 'massively multiplayer', 'rpg']",Szone - imperial hat,287
17229,"['action', 'indie', 'early access']",Soulhunt,304
17230,"['action', 'indie', 'rpg', 'simulation', 'early access']",Advanced gaming platform::epica,326
17231,"['action', 'adventure', 'casual', 'indie', 'strategy']",Box maze - xmas skins pack,57
17232,"['action', 'adventure', 'indie', 'rpg']",Grim dawn - steam loyalist items pack,128
17233,['adventure'],Game royale 2 - the secret of jannis island,524
17234,"['action', 'indie', 'rpg']",The metronomicon - deck the dubstep,332
17235,"['adventure', 'indie', 'massively multiplayer', 'rpg']",The black watchmen - alone in the dark web,483
17236,['casual'],Button tales,652
17237,"['adventure', 'indie']",Nevermind soundtrack vol. 2,504
17238,"['indie', 'simulation']",Heaven island life - artworks,771
17239,"['casual', 'indie', 'racing', 'sports']",Cranks and goggles,609
17240,"['action', 'free to play', 'indie', 'massively multiplayer', 'rpg']",Realm of the mad god: free welcome pack,260
17241,"['action', 'indie', 'rpg']",Guardians of orion,332
17242,"['casual', 'indie']",World end economica episode.03,633
17243,"['action', 'casual', 'indie']",The renegades of orion 2.0 - redux,232
17244,"['adventure', 'casual', 'indie']",Memory's dogma code:01 - original soundtrack,440
17245,"['indie', 'racing']",Redout - soundtrack,750
17246,['racing'],Redout - digital artbook,799
17247,"['action', 'free to play', 'indie']",Zombie vikings: stab-a-thon,279
17248,"['adventure', 'casual', 'indie', 'rpg']",Army of tentacles: winter of steam,429
17249,"['action', 'adventure', 'indie']",Remain,138
17250,"['indie', 'simulation']",Aerofly fs 2 - northeastern usa,771
17251,"['action', 'adventure', 'indie', 'early access']",Ancient guardian,101
17252,"['action', 'indie']",Sullen,345
17253,['indie'],Angel express (tokkyu tenshi) - ost,777
17254,"['adventure', 'casual', 'indie']",Happy maze,440
17255,"['action', 'massively multiplayer', 'rpg']",Guardians of ember - demigod dlc,356
17256,['indie'],Able black,777
17257,"['adventure', 'indie']",A tale of caos: overture,504
17258,['action'],Street fighter® v - 2016 holiday pack,393
17259,"['action', 'adventure', 'indie']",Vertigo - original soundtrack,138
17260,"['adventure', 'casual', 'free to play']",Wanderland,406
