,genres,title,item_id
2724871,['Simulation'],Flight Sim World: Epic Approaches Mission Pack,395910
2724872,"['Action', 'Indie']",Botlike - a robot's rampage - Soundtrack,397040
2724874,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Feats of Legend: 20 Infernal Feats (PFRPG),397500
2724877,"['Action', 'Adventure', 'Early Access']",Red Planet: Survive,397680
2724879,['Racing'],NASCAR Heat 2 - Hot Pass,399430
2724883,['Action'],Street Fighter V - 2016 Summer Costume Bundle,399520
2724885,"['Action', 'Free to Play', 'Indie']",Better Off Tread,399790
2724889,"['Action', 'Adventure', 'Indie', 'Early Access']",The Nightmare from Beyond,401190
2724904,"['Action', 'Indie']",GOLDRUSHERS,402890
2724905,"['Action', 'Indie']",Z69: Original Soundtrack,403900
2724908,"['Casual', 'Indie', 'Sports']",TOTOBALL,405010
2724909,"['Action', 'Adventure', 'Casual', 'Indie']",Rabi-Ribi - Is the order a DLC?,405180
2724910,"['Action', 'Casual', 'Indie']",Over My Dead Body (For You),406080
2724911,"['Accounting', 'Animation &amp; Modeling', 'Audio Production', 'Design &amp; Illustration', 'Education', 'Photo Editing', 'Software Training', 'Utilities', 'Video Production', 'Web Publishing']",Multiplicity,409510
2724915,['Indie'],Please Knock on My Door - Soundtrack,409670
2724921,['Utilities'],MAGIX PC Check &amp; Tuning 2018 Steam Edition,411560
2724925,"['Casual', 'Free to Play', 'Sports', 'Strategy']",Immersion Chess: Environment - Space,412140
2724927,['Indie'],The Last Birdling - Digital artbook,416670
2724928,"['Action', 'Indie']",Necrosphere: Original Soundtrack,416690
2724943,"['Casual', 'Free to Play', 'Indie']",Hide and Seek - Beer Hat,418070
2724983,['Action'],WARRIORS ALL-STARS: Special Costume for Setsuna,423880
2725043,['Action'],WARRIORS ALL-STARS: Zhao Yun-themed costume for Darius,328220
2725045,"['Adventure', 'Indie']",Cat vs. Corgis,360730
2725046,['Indie'],Murder...,375600
2725058,['Indie'],fault - SILENCE THE PEDANT,95400
2725073,"['Action', 'Adventure', 'Indie', 'RPG']",Shattered God - Quest for the Divine Relic,341800
2725091,"['Action', 'Indie']",Battlesloths 2025: The Great Pizza Wars,243450
2725101,['Simulation'],Train Simulator: Netherfield: Nottingham Network Route Add-On,363440
2725102,"['Massively Multiplayer', 'RPG', 'Strategy']",Master of Magic Chess,310070
2725103,"['Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",Warfare Online,25000
2725163,"['Action', 'Casual', 'Indie', 'Early Access']","Creature Clicker - Capture, Train, Ascend!",353270
2725169,"['Action', 'Indie', 'Strategy']",NEXT JUMP: Shmup Tactics,354140
2725223,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Last Heroes 4,367450
2725227,"['Indie', 'Strategy', 'Early Access']",Fractured State,9870
2725231,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Hellfrost: Descent Into Madness (Savage Worlds),271520
2725233,"['Indie', 'Simulation', 'Strategy']",Multishop Tycoon Deluxe,102820
2725235,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - The Black Libram of Natarus (Castles &amp; Crusades),2270
2725239,"['Action', 'Adventure', 'RPG']",Tom Clancy's The Division™ - Parade Pack,315430
2725271,"['Casual', 'Indie']",Marblize,314410
2725275,"['Action', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",Pixel Puzzles Ultimate - Puzzle Pack: T.C.O.T.C,351970
2725287,"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",Tabletop Simulator - The Captain Is Dead,376870
2725344,"['Simulation', 'Sports']",Football Manager Touch 2017 - Design a Son,368500
2725350,"['Adventure', 'Casual']",Phantasmat: Crucible Peak Collector's Edition,2870
2725362,"['Action', 'Casual', 'Indie']",Ballistic Tanks,237740
2725374,"['Action', 'Casual', 'Indie']",TankYou!,337320
2725398,['Audio Production'],8-bit Sound Pack by JOEDOWN,236470
2725399,"['Action', 'Indie']",Shiny - Official Soundtrack,311560
2725414,"['Action', 'Casual', 'Free to Play']",BlackShot - Green Pack,326480
2725424,"['Free to Play', 'Strategy']",Total War Battles: KINGDOM - 600 Gold,342380
2725439,"['Action', 'Adventure', 'Indie']",Overdosed - A Trip To Hell,236690
2725440,"['Adventure', 'Indie']",UnderEarth,245370
2725442,"['Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",Астролорды: Пакет боев (MOBA - две станции 25),276810
2725444,['Action'],Gust Mashup Costume Set,313010
2725447,"['Casual', 'Indie']",BitRay,363890
2725449,['Simulation'],FSX: Steam Edition - Twentynine Palms Airport Add-On,402180
2725455,"['Action', 'Indie']",Zamarian,373330
2725459,['Action'],GGXrd Extra Color Palettes - MILLIA RAGE,294230
2725461,"['Adventure', 'Casual', 'Indie', 'RPG']",Last Heroes,15130
2725465,['Simulation'],TS Marketplace: RNA Barrier Wagons,46260
2725466,"['Action', 'Indie', 'RPG']",Rubber and Lead,233860
2725477,"['Adventure', 'Indie', 'RPG', 'Strategy']",Shadowrun: Hong Kong - Extended Edition Deluxe Upgrade DLC,316430
2725480,"['Action', 'Indie']",Crystal Towers 2 Demo,331500
2725486,"['Action', 'Adventure', 'RPG']",Zanzarah: The Hidden Portal,333980
2725491,"['Adventure', 'Casual', 'Indie']",Beach Bounce,344630
2725492,"['Action', 'Adventure', 'Indie']",Yasai Ninja,351710
2725497,"['Casual', 'Simulation']",Rocksmith® 2014 – Volbeat - “Lola Montez”,278970
2725502,"['Action', 'Casual', 'Indie']",Chicken Invaders 3 - Christmas Edition,251730
2725504,"['Action', 'Strategy']","Games of Glory - ""Star""",49470
2725506,"['Adventure', 'Indie']",Epanalepsis,202130
2725510,['RPG'],Realm of Perpetual Guilds Demo,39150
2725528,"['Action', 'Adventure', 'Indie', 'RPG']",Alum Demo,249550
2725529,"['Casual', 'Indie', 'Strategy']",Breezeblox,298030
2725532,"['Simulation', 'Sports']",R.B.I. Baseball 15,242550
2725533,"['Casual', 'Simulation']",Rocksmith® 2014 – Jeff Buckley - “Hallelujah”,287220
2725534,['Simulation'],Class 08 Railfreight Add-On Livery,340580
2725535,"['Action', 'RPG', 'Simulation']",Starpoint Gemini 2: Secrets of Aethera,366890
2725536,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'RPG']",Forward to the Sky - Original Sound Track,269310
2725540,"['Casual', 'Indie', 'Simulation']",Plush,33680
2725543,"['Adventure', 'Indie']",The Guilt and the Shadow,299030
2725544,['Action'],Phantom Breaker: Battle Grounds,282140
2725558,"['Casual', 'Simulation']",Rocksmith® 2014 – Jimi Hendrix Song Pack II,45300
2725562,"['Indie', 'Simulation']",aerofly RC 7 Ultimate Edition,9180
2725566,"['Action', 'Casual']",Beyond Gravity,319450
2725567,"['Action', 'Adventure', 'Indie']",Kraven Manor,330570
2725569,['RPG'],Pier Solar and the Great Architects Demo,359310
2725570,"['Action', 'Adventure']",Middle-earth: Shadow of Mordor - HD Content,360740
2725573,"['Casual', 'Simulation']",Rocksmith® 2014 – Sublime - “Santeria”,11420
2725574,['Action'],Bloodbath,43000
2725575,"['Action', 'Adventure', 'Indie']",Monochroma Demo,203250
2725576,"['Indie', 'RPG', 'Strategy']",Planet Stronghold,233700
2725579,"['Action', 'Indie', 'Early Access']",Children of Liberty,325110
2725580,['Strategy'],Panzer Corps Grand Campaign '43,297000
2725583,"['Action', 'Adventure', 'RPG']",THIEF: The Bank Heist,397430
2725586,"['Action', 'Adventure']",Castlevania: Lords of Shadow 2 Demo,289950
2725590,"['Casual', 'Simulation']",Rocksmith® 2014 – Muse - “Time is Running Out”,235070
2725591,"['Action', 'Indie', 'RPG', 'Simulation']",Salvation Prophecy,353690
2725592,"['Action', 'Adventure']",Tomb Raider: Headshot Reticule,271860
2725593,['Strategy'],Magic: The Gathering - 2013 Deck Pack 3,203830
2725595,"['Adventure', 'Casual', 'Indie']",Little Inferno,315810
2725598,['Indie'],Thomas Was Alone,340170
2725604,"['Casual', 'Simulation']",Rocksmith - Rush - Tom Sawyer,345350
2725608,['Casual'],LUXOR: Mah Jong,263200
2725610,['Indie'],Chains,249570
2725612,['Action'],Killing Floor,280180
2725614,"['Action', 'Indie', 'RPG']",Alien Shooter,289600
